,val_loss,val_acc,loss,acc
0,0.4172268807888031,1.0,0.6199903210004171,0.6121212168173357
1,0.1491973102092743,1.0,0.31156592405203615,0.9878787890829221
2,0.044437941163778305,1.0,0.11211298041873508,0.9898989911031242
3,0.011830619536340237,1.0,0.04003943446835484,0.9878787890829221
4,0.007435525767505169,1.0,0.023695418208536476,0.9878787890829221
5,0.004148509819060564,1.0,0.015494892494094492,0.9959595959595959
6,0.0018347410950809717,1.0,0.01181507431760882,0.9959595959595959
7,0.0010209985775873065,1.0,0.012221291395976688,0.9959595959595959
8,0.0015428606420755386,1.0,0.010269836596015727,0.9919191943274603
9,0.0007241204148158431,1.0,0.009485876620417893,0.9939393963476624
10,0.0008599879802204669,1.0,0.010355381599881433,0.9898989923072584
11,0.0002470748731866479,1.0,0.011205354689695694,0.9919191919191919
12,0.00042466193553991616,1.0,0.009080459457831551,0.9959595971637302
13,0.001069905236363411,1.0,0.00791952848208673,0.9959595983678644
14,0.0004138776275794953,1.0,0.009857917604015463,0.9939393939393939
15,0.0001612255146028474,1.0,0.011076492520820613,0.9959595959595959
16,0.0006006970070302486,1.0,0.010511980005398843,0.9959595959595959
17,0.0004075327597092837,1.0,0.007768061023318406,0.9939393951435281
18,0.00025999604258686304,1.0,0.008376695302249205,0.9959595971637302
19,0.0005024652928113937,1.0,0.007348769345388964,0.9959595959595959
20,0.0003445159818511456,1.0,0.009167111442998203,0.9898989911031242
21,0.00038995049544610083,1.0,0.00736470671242451,0.9959595959595959
22,0.0002740659983828664,1.0,0.00774159417781659,0.9919191919191919
23,0.0001976362691493705,1.0,0.007796608106905801,0.9959595959595959
24,0.00032546132570132613,1.0,0.007640634560863478,0.9959595959595959
25,0.00025518465554341674,1.0,0.008558569592600124,0.9959595959595959
26,0.0003523311752360314,1.0,0.007513375898453906,0.9959595959595959
27,0.0002992699446622282,1.0,0.009723176297289554,0.9939393951435281
28,9.436750406166539e-05,1.0,0.006863641062154049,0.9959595959595959
29,8.109035843517631e-05,1.0,0.010610685211540473,0.9959595971637302
30,0.0008708614041097462,1.0,0.008055721203599013,0.9959595959595959
31,0.0006075793062336743,1.0,0.013416625928096096,0.9939393951435281
32,5.130481440573931e-05,1.0,0.008658352209345644,0.9939393939393939
33,6.064732588129118e-05,1.0,0.016621734804328003,0.9959595959595959
34,0.0004363527987152338,1.0,0.010290115373679484,0.9919191943274603
35,0.0003389197518117726,1.0,0.00945372451473065,0.9939393951435281
36,0.00013662921264767647,1.0,0.006794769238360753,0.9959595959595959
37,0.00012360424443613738,1.0,0.008449755341868207,0.9959595971637302
38,0.0004563416005112231,1.0,0.012027757490674655,0.9898989923072584
39,0.0001345476193819195,1.0,0.00832789422168968,0.9939393939393939
40,0.00019180538947694004,1.0,0.007593454751644678,0.9959595959595959
41,0.00027394082280807197,1.0,0.009025357023935126,0.9919191943274603
42,8.332501602126285e-05,1.0,0.008900434238963462,0.9959595959595959
43,0.00018453011580277234,1.0,0.008758892017537776,0.9959595959595959
44,0.00024228481925092638,1.0,0.0070255555415342594,0.9959595959595959
45,0.00018102845933753997,1.0,0.007284373852113882,0.9959595971637302
46,0.00018659453780855983,1.0,0.007164755220450884,0.9959595959595959
47,0.00016703725850675255,1.0,0.007773389403868203,0.9959595983678644
48,0.00027907194453291595,1.0,0.0073808619639638695,0.9939393951435281
49,0.0001727738417685032,1.0,0.008551980709337225,0.9939393963476624
